Expert_ID,Hypothesis_A_ID,Hypothesis_B_ID,Dimension,human_result,source_human,human_outcome,pair_type,llm_result,source_llm,llm_outcome,pair_type_llm,_merge,model,exact_match,both_tie,human_tie_llm_not,llm_tie_human_not
E20,LLM_17,LLM_45,Significance,LLM_17,human,A_wins,LLM-vs-LLM,LLM_17,gemini,A_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_17,LLM_45,Testability,LLM_45,human,B_wins,LLM-vs-LLM,LLM_17,gemini,A_wins,LLM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_18,HUM_05,Novelty,HUM_05,human,B_wins,HUM-vs-LLM,LLM_18,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_18,HUM_05,Significance,HUM_05,human,B_wins,HUM-vs-LLM,LLM_18,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_18,HUM_05,Testability,LLM_18,human,A_wins,HUM-vs-LLM,HUM_05,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_20,HUM_24,Novelty,HUM_24,human,B_wins,HUM-vs-LLM,LLM_20,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_20,HUM_24,Significance,HUM_24,human,B_wins,HUM-vs-LLM,LLM_20,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_20,HUM_24,Testability,LLM_20,human,A_wins,HUM-vs-LLM,HUM_24,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_23,HUM_08,Novelty,HUM_08,human,B_wins,HUM-vs-LLM,LLM_23,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_23,HUM_08,Significance,HUM_08,human,B_wins,HUM-vs-LLM,LLM_23,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_23,HUM_08,Testability,LLM_23,human,A_wins,HUM-vs-LLM,HUM_08,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_24,HUM_35,Novelty,LLM_24,human,A_wins,HUM-vs-LLM,LLM_24,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_24,HUM_35,Significance,LLM_24,human,A_wins,HUM-vs-LLM,LLM_24,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_24,HUM_35,Testability,LLM_24,human,A_wins,HUM-vs-LLM,LLM_24,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_25,HUM_41,Novelty,LLM_25,human,A_wins,HUM-vs-LLM,LLM_25,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_25,HUM_41,Significance,LLM_25,human,A_wins,HUM-vs-LLM,LLM_25,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_25,HUM_41,Testability,HUM_41,human,B_wins,HUM-vs-LLM,HUM_41,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_27,LLM_34,Novelty,LLM_27,human,A_wins,LLM-vs-LLM,LLM_27,gemini,A_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_27,LLM_34,Significance,LLM_27,human,A_wins,LLM-vs-LLM,LLM_27,gemini,A_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_27,LLM_34,Testability,LLM_34,human,B_wins,LLM-vs-LLM,LLM_34,gemini,B_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_29,HUM_43,Novelty,HUM_43,human,B_wins,HUM-vs-LLM,LLM_29,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_29,HUM_43,Significance,HUM_43,human,B_wins,HUM-vs-LLM,LLM_29,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_29,HUM_43,Testability,LLM_29,human,A_wins,HUM-vs-LLM,LLM_29,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_31,HUM_42,Novelty,LLM_31,human,A_wins,HUM-vs-LLM,LLM_31,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_31,HUM_42,Significance,LLM_31,human,A_wins,HUM-vs-LLM,LLM_31,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_31,HUM_42,Testability,HUM_42,human,B_wins,HUM-vs-LLM,LLM_31,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_34,HUM_06,Novelty,HUM_06,human,B_wins,HUM-vs-LLM,LLM_34,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_34,HUM_06,Significance,HUM_06,human,B_wins,HUM-vs-LLM,LLM_34,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_34,HUM_06,Testability,LLM_34,human,A_wins,HUM-vs-LLM,HUM_06,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_35,LLM_12,Novelty,LLM_12,human,B_wins,LLM-vs-LLM,LLM_35,gemini,A_wins,LLM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_35,LLM_12,Significance,LLM_12,human,B_wins,LLM-vs-LLM,LLM_12,gemini,B_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_35,LLM_12,Testability,LLM_35,human,A_wins,LLM-vs-LLM,LLM_12,gemini,B_wins,LLM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_36,HUM_21,Novelty,HUM_21,human,B_wins,HUM-vs-LLM,LLM_36,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_36,HUM_21,Significance,HUM_21,human,B_wins,HUM-vs-LLM,LLM_36,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_36,HUM_21,Testability,HUM_21,human,B_wins,HUM-vs-LLM,HUM_21,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_39,HUM_27,Novelty,LLM_39,human,A_wins,HUM-vs-LLM,LLM_39,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_39,HUM_27,Significance,LLM_39,human,A_wins,HUM-vs-LLM,LLM_39,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_39,HUM_27,Testability,HUM_27,human,B_wins,HUM-vs-LLM,LLM_39,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_40,HUM_39,Novelty,LLM_40,human,A_wins,HUM-vs-LLM,LLM_40,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_40,HUM_39,Significance,LLM_40,human,A_wins,HUM-vs-LLM,LLM_40,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_40,HUM_39,Testability,HUM_39,human,B_wins,HUM-vs-LLM,HUM_39,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_42,HUM_23,Novelty,LLM_42,human,A_wins,HUM-vs-LLM,LLM_42,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_42,HUM_23,Significance,LLM_42,human,A_wins,HUM-vs-LLM,LLM_42,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E20,LLM_42,HUM_23,Testability,HUM_23,human,B_wins,HUM-vs-LLM,LLM_42,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_45,HUM_32,Novelty,HUM_32,human,B_wins,HUM-vs-LLM,LLM_45,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_45,HUM_32,Significance,HUM_32,human,B_wins,HUM-vs-LLM,LLM_45,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E20,LLM_45,HUM_32,Testability,LLM_45,human,A_wins,HUM-vs-LLM,HUM_32,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_01,LLM_04,Novelty,LLM_04,human,B_wins,HUM-vs-LLM,LLM_04,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_01,LLM_04,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_04,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,HUM_01,LLM_04,Testability,Tie,human,Tie,HUM-vs-LLM,Tie,gemini,Tie,HUM-vs-LLM,both,gemini,True,True,False,False
E21,HUM_02,LLM_29,Novelty,LLM_29,human,B_wins,HUM-vs-LLM,LLM_29,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_02,LLM_29,Significance,LLM_29,human,B_wins,HUM-vs-LLM,LLM_29,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_02,LLM_29,Testability,LLM_29,human,B_wins,HUM-vs-LLM,LLM_29,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_08,LLM_06,Novelty,LLM_06,human,B_wins,HUM-vs-LLM,LLM_06,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_08,LLM_06,Significance,LLM_06,human,B_wins,HUM-vs-LLM,LLM_06,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_08,LLM_06,Testability,HUM_08,human,A_wins,HUM-vs-LLM,HUM_08,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_15,LLM_34,Novelty,LLM_34,human,B_wins,HUM-vs-LLM,LLM_34,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_15,LLM_34,Significance,LLM_34,human,B_wins,HUM-vs-LLM,LLM_34,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_15,LLM_34,Testability,LLM_34,human,B_wins,HUM-vs-LLM,HUM_15,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_18,LLM_14,Novelty,LLM_14,human,B_wins,HUM-vs-LLM,LLM_14,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_18,LLM_14,Significance,HUM_18,human,A_wins,HUM-vs-LLM,LLM_14,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_18,LLM_14,Testability,HUM_18,human,A_wins,HUM-vs-LLM,HUM_18,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_19,LLM_09,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_09,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,HUM_19,LLM_09,Significance,Tie,human,Tie,HUM-vs-LLM,HUM_19,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,HUM_19,LLM_09,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_19,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,HUM_21,LLM_18,Novelty,HUM_21,human,A_wins,HUM-vs-LLM,LLM_18,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_21,LLM_18,Significance,HUM_21,human,A_wins,HUM-vs-LLM,LLM_18,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_21,LLM_18,Testability,HUM_21,human,A_wins,HUM-vs-LLM,HUM_21,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_23,LLM_13,Novelty,LLM_13,human,B_wins,HUM-vs-LLM,LLM_13,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_23,LLM_13,Significance,HUM_23,human,A_wins,HUM-vs-LLM,LLM_13,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_23,LLM_13,Testability,HUM_23,human,A_wins,HUM-vs-LLM,HUM_23,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_24,LLM_25,Novelty,HUM_24,human,A_wins,HUM-vs-LLM,LLM_25,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_24,LLM_25,Significance,HUM_24,human,A_wins,HUM-vs-LLM,LLM_25,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_24,LLM_25,Testability,LLM_25,human,B_wins,HUM-vs-LLM,HUM_24,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_25,HUM_18,Novelty,HUM_18,human,B_wins,HUM-vs-HUM,HUM_18,gemini,B_wins,HUM-vs-HUM,both,gemini,True,False,False,False
E21,HUM_25,HUM_18,Significance,HUM_25,human,A_wins,HUM-vs-HUM,HUM_18,gemini,B_wins,HUM-vs-HUM,both,gemini,False,False,False,False
E21,HUM_25,HUM_18,Testability,HUM_25,human,A_wins,HUM-vs-HUM,HUM_25,gemini,A_wins,HUM-vs-HUM,both,gemini,True,False,False,False
E21,HUM_26,LLM_08,Novelty,HUM_26,human,A_wins,HUM-vs-LLM,LLM_08,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_26,LLM_08,Significance,HUM_26,human,A_wins,HUM-vs-LLM,LLM_08,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_26,LLM_08,Testability,HUM_26,human,A_wins,HUM-vs-LLM,HUM_26,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_27,LLM_02,Novelty,LLM_02,human,B_wins,HUM-vs-LLM,LLM_02,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_27,LLM_02,Significance,LLM_02,human,B_wins,HUM-vs-LLM,LLM_02,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_27,LLM_02,Testability,LLM_02,human,B_wins,HUM-vs-LLM,HUM_27,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_28,LLM_43,Novelty,LLM_43,human,B_wins,HUM-vs-LLM,LLM_43,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_28,LLM_43,Significance,LLM_43,human,B_wins,HUM-vs-LLM,LLM_43,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_28,LLM_43,Testability,Tie,human,Tie,HUM-vs-LLM,LLM_43,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,HUM_29,LLM_15,Novelty,HUM_29,human,A_wins,HUM-vs-LLM,LLM_15,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_29,LLM_15,Significance,HUM_29,human,A_wins,HUM-vs-LLM,LLM_15,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_29,LLM_15,Testability,HUM_29,human,A_wins,HUM-vs-LLM,LLM_15,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_30,LLM_40,Novelty,HUM_30,human,A_wins,HUM-vs-LLM,LLM_40,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_30,LLM_40,Significance,LLM_40,human,B_wins,HUM-vs-LLM,LLM_40,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_30,LLM_40,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_30,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,HUM_33,LLM_21,Novelty,HUM_33,human,A_wins,HUM-vs-LLM,LLM_21,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_33,LLM_21,Significance,LLM_21,human,B_wins,HUM-vs-LLM,LLM_21,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_33,LLM_21,Testability,LLM_21,human,B_wins,HUM-vs-LLM,LLM_21,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_34,LLM_44,Novelty,HUM_34,human,A_wins,HUM-vs-LLM,LLM_44,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_34,LLM_44,Significance,LLM_44,human,B_wins,HUM-vs-LLM,LLM_44,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_34,LLM_44,Testability,LLM_44,human,B_wins,HUM-vs-LLM,HUM_34,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_35,HUM_01,Novelty,HUM_01,human,B_wins,HUM-vs-HUM,HUM_35,gemini,A_wins,HUM-vs-HUM,both,gemini,False,False,False,False
E21,HUM_35,HUM_01,Significance,Tie,human,Tie,HUM-vs-HUM,HUM_35,gemini,A_wins,HUM-vs-HUM,both,gemini,False,False,True,False
E21,HUM_35,HUM_01,Testability,Tie,human,Tie,HUM-vs-HUM,HUM_01,gemini,B_wins,HUM-vs-HUM,both,gemini,False,False,True,False
E21,HUM_39,HUM_02,Novelty,HUM_02,human,B_wins,HUM-vs-HUM,HUM_39,gemini,A_wins,HUM-vs-HUM,both,gemini,False,False,False,False
E21,HUM_39,HUM_02,Significance,HUM_02,human,B_wins,HUM-vs-HUM,HUM_39,gemini,A_wins,HUM-vs-HUM,both,gemini,False,False,False,False
E21,HUM_39,HUM_02,Testability,HUM_39,human,A_wins,HUM-vs-HUM,HUM_39,gemini,A_wins,HUM-vs-HUM,both,gemini,True,False,False,False
E21,HUM_40,LLM_10,Novelty,LLM_10,human,B_wins,HUM-vs-LLM,HUM_40,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_40,LLM_10,Significance,LLM_10,human,B_wins,HUM-vs-LLM,HUM_40,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_40,LLM_10,Testability,LLM_10,human,B_wins,HUM-vs-LLM,LLM_10,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,HUM_41,HUM_26,Novelty,HUM_41,human,A_wins,HUM-vs-HUM,HUM_41,gemini,A_wins,HUM-vs-HUM,both,gemini,True,False,False,False
E21,HUM_41,HUM_26,Significance,HUM_26,human,B_wins,HUM-vs-HUM,HUM_41,gemini,A_wins,HUM-vs-HUM,both,gemini,False,False,False,False
E21,HUM_41,HUM_26,Testability,HUM_26,human,B_wins,HUM-vs-HUM,Tie,gemini,Tie,HUM-vs-HUM,both,gemini,False,False,False,True
E21,HUM_45,LLM_05,Novelty,HUM_45,human,A_wins,HUM-vs-LLM,LLM_05,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_45,LLM_05,Significance,HUM_45,human,A_wins,HUM-vs-LLM,LLM_05,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,HUM_45,LLM_05,Testability,HUM_45,human,A_wins,HUM-vs-LLM,HUM_45,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_02,LLM_42,Novelty,LLM_02,human,A_wins,LLM-vs-LLM,LLM_42,gemini,B_wins,LLM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_02,LLM_42,Significance,LLM_42,human,B_wins,LLM-vs-LLM,LLM_42,gemini,B_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_02,LLM_42,Testability,LLM_42,human,B_wins,LLM-vs-LLM,LLM_42,gemini,B_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_04,HUM_41,Novelty,HUM_41,human,B_wins,HUM-vs-LLM,LLM_04,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_04,HUM_41,Significance,HUM_41,human,B_wins,HUM-vs-LLM,LLM_04,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_04,HUM_41,Testability,HUM_41,human,B_wins,HUM-vs-LLM,HUM_41,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_05,LLM_23,Novelty,LLM_23,human,B_wins,LLM-vs-LLM,LLM_05,gemini,A_wins,LLM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_05,LLM_23,Significance,LLM_23,human,B_wins,LLM-vs-LLM,LLM_05,gemini,A_wins,LLM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_05,LLM_23,Testability,LLM_05,human,A_wins,LLM-vs-LLM,LLM_05,gemini,A_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_06,HUM_30,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_06,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,LLM_06,HUM_30,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_06,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,LLM_06,HUM_30,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_30,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,LLM_08,HUM_15,Novelty,LLM_08,human,A_wins,HUM-vs-LLM,LLM_08,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_08,HUM_15,Significance,Tie,human,Tie,HUM-vs-LLM,HUM_15,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,LLM_08,HUM_15,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_15,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,LLM_09,HUM_34,Novelty,HUM_34,human,B_wins,HUM-vs-LLM,LLM_09,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_09,HUM_34,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_09,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,LLM_09,HUM_34,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_34,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,LLM_10,HUM_25,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_10,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,LLM_10,HUM_25,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_10,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,LLM_10,HUM_25,Testability,HUM_25,human,B_wins,HUM-vs-LLM,HUM_25,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_13,HUM_40,Novelty,HUM_40,human,B_wins,HUM-vs-LLM,LLM_13,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_13,HUM_40,Significance,HUM_40,human,B_wins,HUM-vs-LLM,LLM_13,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_13,HUM_40,Testability,HUM_40,human,B_wins,HUM-vs-LLM,LLM_13,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_14,LLM_16,Novelty,Tie,human,Tie,LLM-vs-LLM,LLM_16,gemini,B_wins,LLM-vs-LLM,both,gemini,False,False,True,False
E21,LLM_14,LLM_16,Significance,LLM_14,human,A_wins,LLM-vs-LLM,LLM_14,gemini,A_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_14,LLM_16,Testability,LLM_14,human,A_wins,LLM-vs-LLM,LLM_14,gemini,A_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_15,LLM_17,Novelty,LLM_15,human,A_wins,LLM-vs-LLM,LLM_15,gemini,A_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_15,LLM_17,Significance,LLM_17,human,B_wins,LLM-vs-LLM,LLM_15,gemini,A_wins,LLM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_15,LLM_17,Testability,LLM_17,human,B_wins,LLM-vs-LLM,LLM_17,gemini,B_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_16,HUM_27,Novelty,HUM_27,human,B_wins,HUM-vs-LLM,LLM_16,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_16,HUM_27,Significance,HUM_27,human,B_wins,HUM-vs-LLM,LLM_16,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_16,HUM_27,Testability,HUM_27,human,B_wins,HUM-vs-LLM,HUM_27,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_17,HUM_45,Novelty,LLM_17,human,A_wins,HUM-vs-LLM,LLM_17,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_17,HUM_45,Significance,LLM_17,human,A_wins,HUM-vs-LLM,LLM_17,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_17,HUM_45,Testability,HUM_45,human,B_wins,HUM-vs-LLM,HUM_45,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_18,HUM_29,Novelty,HUM_29,human,B_wins,HUM-vs-LLM,LLM_18,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_18,HUM_29,Significance,HUM_29,human,B_wins,HUM-vs-LLM,LLM_18,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_18,HUM_29,Testability,HUM_29,human,B_wins,HUM-vs-LLM,LLM_18,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_21,HUM_21,Novelty,LLM_21,human,A_wins,HUM-vs-LLM,LLM_21,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_21,HUM_21,Significance,LLM_21,human,A_wins,HUM-vs-LLM,LLM_21,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_21,HUM_21,Testability,LLM_21,human,A_wins,HUM-vs-LLM,HUM_21,gemini,B_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_23,HUM_19,Novelty,LLM_23,human,A_wins,HUM-vs-LLM,LLM_23,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_23,HUM_19,Significance,LLM_23,human,A_wins,HUM-vs-LLM,LLM_23,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_23,HUM_19,Testability,HUM_19,human,B_wins,HUM-vs-LLM,HUM_19,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_25,HUM_28,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_25,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,True,False
E21,LLM_25,HUM_28,Significance,HUM_28,human,B_wins,HUM-vs-LLM,LLM_25,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_25,HUM_28,Testability,LLM_25,human,A_wins,HUM-vs-LLM,LLM_25,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_29,LLM_45,Novelty,LLM_45,human,B_wins,LLM-vs-LLM,LLM_29,gemini,A_wins,LLM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_29,LLM_45,Significance,LLM_45,human,B_wins,LLM-vs-LLM,LLM_45,gemini,B_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_29,LLM_45,Testability,LLM_45,human,B_wins,LLM-vs-LLM,LLM_29,gemini,A_wins,LLM-vs-LLM,both,gemini,False,False,False,False
E21,LLM_34,HUM_39,Novelty,LLM_34,human,A_wins,HUM-vs-LLM,LLM_34,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_34,HUM_39,Significance,LLM_34,human,A_wins,HUM-vs-LLM,LLM_34,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E21,LLM_34,HUM_39,Testability,HUM_39,human,B_wins,HUM-vs-LLM,HUM_39,gemini,B_wins,HUM-vs-LLM,both,gemini,True,False,False,False
